amount,hour,age,distance,fraud
-0.3193648076740106,-0.8319026186142412,0.5700731428419675,-0.970236557472558,-0.3264969126451204
2.336744510444623,0.6988549264078165,0.4085984507853775,0.5541048065829967,-0.3476215256096529
-0.5999155857468194,-1.2048462484669509,0.15804545774234013,-0.9955451571435692,-0.3452863703006698
-0.5583007699386926,1.8866671740458283,-1.4531977877769122,-1.110683468243041,-0.3429215552713462
-1.0153292815652566,1.3624491404608978,1.190344222175018,3.452532743925989,-0.30731798950252703
-0.790717776563149,0.09342526797877665,0.3648866049732511,0.13337125287563956,-0.32530248518603344
-0.6182805922559773,-0.8503165745277483,1.0493375224136394,-0.9354010626370572,-0.3577218529952234
-0.7705304066126909,-0.2867425755493972,-0.8226648247984131,1.0218814149601134,2.9033283715758347
0.5281879255238484,1.7200703508618227,-0.673594307806013,-1.4632852174671638,-0.34162695954735356
0.25794248628308986,0.8326796948487639,0.6212285344208681,-0.2595817367051847,2.95115129129088
-0.5815201603099619,0.11600892868106932,-0.10022840512970221,-0.37517505472681967,2.8343957023198274
-0.007774755656957608,1.2073145083021348,0.5877889783763374,0.24543091771840153,-0.34280155087656355
-0.8831503440328156,-0.7837600949607396,-0.3409275380595238,2.7206826744114307,-0.35875379739391633
-0.40036445910380786,0.21769218189411843,0.5229811893468175,-0.4169406945773985,-0.3147777455323624
0.2550414332972104,1.9604401291778966,-0.9786198447345201,-0.8112228986734424,3.060942461667792
0.10677746366499305,1.8761170105399556,-0.6224770425141068,0.31948967354950064,-0.3571633757225397
-1.1571760835933134,0.1970732056784204,-1.247360708618482,0.2478457531803745,-0.33335606539679763
-0.7307084598674413,1.74873872745399,-0.6990965136716107,0.7658376328967516,-0.3154167402955686
-0.034537972701615516,-0.7197413172542567,1.8457377890219795,3.034109899031801,-0.3300478265044868
0.10076714411168325,1.9215629706822648,-0.085503607522745,3.0033431116570117,-0.3325863062604699
0.15856911141116195,0.8257211044055136,0.5974758745630581,0.7815707215378133,-0.3513750128000689
-1.3388732866455448,-0.30136953711268766,2.024804863415409,1.2700202740810402,-0.3128339951740387
-0.9492278794679003,0.3940556387735822,0.2805718418981179,-0.07896297193474847,-0.32063770414530407
1.2460760513847284,1.8729500899331903,0.08969251057551089,3.003543147005062,3.180475300484727
0.0011093517083495819,-1.4345233037373186,0.42878201314068026,0.36610095181444424,-0.3420815066241543
-0.7700043447903874,-1.9080220575764995,-0.08185523780654402,0.2703743327686192,3.160431396721908
-0.33090626099313925,-0.7954206379678498,-0.2534092997279027,-0.4842377091268665,-0.32314046126792934
-0.43383915066591927,-1.6862565948186012,0.5096444708601106,0.2248156858218257,3.1970558264187914
-1.097546193169252,0.3305891166012005,-0.18999447150429283,0.2025023829012471,-0.33020368690835683
-0.9050538523047305,-0.9668772900508866,0.2432015186952167,0.5944517652255152,-0.3262162820876315
0.455222009645394,1.4449514008127693,-0.6535181596469358,0.600811505737032,-0.3190057976079247
-0.25957599221684113,1.1786221041157408,-0.7996256914438629,0.18391273128161384,-0.3313566094449404
-0.24234321431832784,0.9436207889252147,0.33277236311155906,0.6385305963980494,3.015322619364509
1.840845518785248,-1.620685384330957,1.2963546928417615,0.7137868756055652,-0.3167454005652943
-0.33501099255710987,0.8595038063512148,0.7957001619101737,1.3163507237572676,-0.3235227742725564
-0.21432421850769412,-0.17060601313032991,-0.02201072351132527,0.6672956693637544,3.0962218692106642
-0.012933871499996169,-0.4493972400027024,-0.13262641373833128,-0.24563477324888727,-0.35198380113615374
-0.9944768277013767,-0.4834714092249826,-0.8143531800025965,-0.9275626420190319,3.199369241360473
0.04527160762288229,0.4686338631374176,1.1543702041611306,-1.372942972884104,-0.33283275652950306
-0.7326326948074002,-0.03963559637763775,-0.9923960122552569,0.6158131858936746,-0.32708049263405287
-0.22353186451838702,0.6210276162115811,0.7043676098994911,-1.2928069348764637,3.056798880076
-1.2285429544475701,0.2869390638953929,-0.9987062441024838,-0.3759652834237704,-0.3538959070162574
-1.2670202515631928,-0.17903628428693424,0.7492820425575888,-0.5195386726944862,2.763955649816453
1.0388161126629152,-1.7223986764247865,-0.5884241412804394,0.47169848821871735,-0.32071034210526017
-0.9759800538283661,-0.24396114093972837,-0.6692161792750994,0.6037938628617883,-0.35550643064971377
-0.6673414585499766,1.6572527519161442,-0.8227383594091686,5.456527062832967,3.1604746120179072
-0.7831650141518887,1.4281830690825106,-0.27445877120745393,0.02924271509614662,-0.3624382755138989
0.4906501525828079,1.4547922159104671,-0.04964013753355129,0.2699586515119803,-0.34969447593404523
0.8894799051338593,-0.3606082138233212,0.2926496454085842,-0.6138839981700542,-0.34683760725239643
1.6850740667129216,1.7346006706809964,-0.35735856165452007,-1.0786908990985338,-0.338420192425355
1.6443184752865716,0.4594763789518652,0.6897371125828015,0.38139850141736764,-0.3457630113679113
-1.2447828713833726,1.621383449035774,-0.4356045160142895,-0.453752147788116,-0.3469667009190115
0.08567064071995639,-0.8537246919267407,-0.868704555278941,-1.300646370051842,-0.3335402910410268
0.6037376104570327,1.5804153118547428,-0.3801243671439524,2.31108298627907,-0.3256195062583528
1.7788248815183787,1.7357427326891852,1.9508898107815216,-0.06417844868111355,-0.33403909754999284
0.6972831657820263,1.7506512986939213,-1.0615056197315975,-0.9206706064476269,-0.35554714935739057
-1.0261944517906176,-1.1618737022714196,-0.563207822615674,0.14792210412715345,-0.3190345506072969
-0.906652814055976,0.2592646649019561,-0.2245529693950534,0.12229264488949776,3.0997056170449415
1.070089671942604,1.4553921347718903,0.3679207121747294,-1.3052826131714128,-0.3445884040770696
-0.9087984152359978,1.303187129332384,-0.4838889860433584,1.5892475788891196,-0.3299008123545158
-0.3228351865412063,1.0247497728900576,-0.12984099306443653,-0.15072030390116575,-0.33609845892662565
0.7148701845611019,1.0715505800903569,-1.3593504393589981,-1.1240202905725938,2.7801269816261835
